timetag,sensor,service,PID,param_A,param_B,calc_value
506639,InstFuelRate_custom,0X0,0X0,0,0,inf
506639,AvgFuelRate_custom,0X0,0X0,0,0,inf
506639,BoostPress_custom,0X0,0X0,0,0,-5.00
506718,CoolantTemp,0X1,0X5,146,0,106.00
506794,OilTemp,0X22,0X5822,167,0,107.00
506875,OilPress,0X22,0X586f,2917,0,10680.00
506950,FuelPress,0X1,0X23,456,0,1167461.00
507019,MAP,0X1,0Xb,97,0,97.00
507094,BaroPress,0X1,0X33,0,0,101.00
507174,RunTime,0X1,0X1f,537,0,537.00
507259,AFR,0X1,0X44,0,0,0.98
507329,MAF,0X1,0X10,964,0,2468.00
507414,RPM,0X1,0Xc,0,0,991.00
507488,EngineLoad,0X1,0X4,0,0,42.35
507489,InstFuelRate_custom,0X0,0X0,0,0,inf
507489,AvgFuelRate_custom,0X0,0X0,0,0,inf
507489,BoostPress_custom,0X0,0X0,0,0,-4.00
507569,CoolantTemp,0X1,0X5,146,0,106.00
507639,OilTemp,0X22,0X5822,167,0,107.00
507725,OilPress,0X22,0X586f,3298,0,12088.00
507799,FuelPress,0X1,0X23,506,0,1295461.00
507869,MAP,0X1,0Xb,99,0,99.00
508401,BaroPress,0X1,0X33,0,0,101.00
508483,RunTime,0X1,0X1f,538,0,538.00
508560,AFR,0X1,0X44,0,0,0.99
508629,MAF,0X1,0X10,653,0,1672.00
508709,RPM,0X1,0Xc,0,0,1515.50
508794,EngineLoad,0X1,0X4,0,0,15.69
508794,InstFuelRate_custom,0X0,0X0,0,0,inf
508794,AvgFuelRate_custom,0X0,0X0,0,0,inf
508794,BoostPress_custom,0X0,0X0,0,0,-2.00
508878,CoolantTemp,0X1,0X5,146,0,106.00
508959,OilTemp,0X22,0X5822,167,0,107.00
509041,OilPress,0X22,0X586f,3284,0,12036.00
509121,FuelPress,0X1,0X23,616,0,1577061.00
509201,MAP,0X1,0Xb,97,0,97.00
509441,BaroPress,0X1,0X33,0,0,101.00
509521,RunTime,0X1,0X1f,539,0,539.00
509671,AFR,0X1,0X44,0,0,1.00
509752,MAF,0X1,0X10,309,0,792.00
509832,RPM,0X1,0Xc,0,0,1418.00
509934,EngineLoad,0X1,0X4,0,0,8.24
509934,InstFuelRate_custom,0X0,0X0,0,0,inf
509934,AvgFuelRate_custom,0X0,0X0,0,0,inf
509934,BoostPress_custom,0X0,0X0,0,0,-4.00
510019,CoolantTemp,0X1,0X5,146,0,106.00
510094,OilTemp,0X22,0X5822,167,0,107.00
510175,OilPress,0X22,0X586f,2765,0,10118.00
510250,FuelPress,0X1,0X23,470,0,1203301.00
510330,MAP,0X1,0Xb,95,0,95.00
510490,BaroPress,0X1,0X33,0,0,101.00
510602,RunTime,0X1,0X1f,540,0,540.00
510770,AFR,0X1,0X44,0,0,1.00
510850,MAF,0X1,0X10,242,0,620.00
510919,RPM,0X1,0Xc,0,0,1274.50
510988,EngineLoad,0X1,0X4,0,0,9.80
510989,InstFuelRate_custom,0X0,0X0,0,0,inf
510989,AvgFuelRate_custom,0X0,0X0,0,0,inf
510989,BoostPress_custom,0X0,0X0,0,0,-6.00
511079,CoolantTemp,0X1,0X5,146,0,106.00
511154,OilTemp,0X22,0X5822,167,0,107.00
511230,OilPress,0X22,0X586f,2475,0,9047.00
511304,FuelPress,0X1,0X23,479,0,1226341.00
511384,MAP,0X1,0Xb,95,0,95.00
511463,BaroPress,0X1,0X33,0,0,101.00
511544,RunTime,0X1,0X1f,541,0,541.00
511779,AFR,0X1,0X44,0,0,1.00
511854,MAF,0X1,0X10,245,0,628.00
511930,RPM,0X1,0Xc,0,0,1118.50
511999,EngineLoad,0X1,0X4,0,0,11.76
512000,InstFuelRate_custom,0X0,0X0,0,0,inf
512000,AvgFuelRate_custom,0X0,0X0,0,0,inf
512000,BoostPress_custom,0X0,0X0,0,0,-6.00
512090,CoolantTemp,0X1,0X5,146,0,106.00
512169,OilTemp,0X22,0X5822,167,0,107.00
512258,OilPress,0X22,0X586f,2821,0,10325.00
512334,FuelPress,0X1,0X23,474,0,1213541.00
512413,MAP,0X1,0Xb,95,0,95.00
512493,BaroPress,0X1,0X33,0,0,101.00
512573,RunTime,0X1,0X1f,542,0,542.00
512653,AFR,0X1,0X44,0,0,1.00
512733,MAF,0X1,0X10,312,0,799.00
512814,RPM,0X1,0Xc,0,0,1046.50
512894,EngineLoad,0X1,0X4,0,0,14.90
512894,InstFuelRate_custom,0X0,0X0,0,0,inf
512894,AvgFuelRate_custom,0X0,0X0,0,0,inf
512894,BoostPress_custom,0X0,0X0,0,0,-6.00
512981,CoolantTemp,0X1,0X5,146,0,106.00
513072,OilTemp,0X22,0X5822,167,0,107.00
513153,OilPress,0X22,0X586f,3029,0,11094.00
513233,FuelPress,0X1,0X23,476,0,1218661.00
513312,MAP,0X1,0Xb,96,0,96.00
513391,BaroPress,0X1,0X33,0,0,101.00
513472,RunTime,0X1,0X1f,543,0,543.00
513855,AFR,0X1,0X44,0,0,1.00
513934,MAF,0X1,0X10,251,0,643.00
514010,RPM,0X1,0Xc,0,0,917.00
514084,EngineLoad,0X1,0X4,0,0,17.25
514085,InstFuelRate_custom,0X0,0X0,0,0,inf
514085,AvgFuelRate_custom,0X0,0X0,0,0,inf
514085,BoostPress_custom,0X0,0X0,0,0,-5.00
514171,CoolantTemp,0X1,0X5,146,0,106.00
514252,OilTemp,0X22,0X5822,167,0,107.00
514334,OilPress,0X22,0X586f,2731,0,9993.00
514414,FuelPress,0X1,0X23,484,0,1239141.00
514494,MAP,0X1,0Xb,95,0,95.00
514650,BaroPress,0X1,0X33,0,0,101.00
514719,RunTime,0X1,0X1f,544,0,544.00
514879,AFR,0X1,0X44,0,0,1.00
514960,MAF,0X1,0X10,264,0,676.00
515040,RPM,0X1,0Xc,0,0,790.50
515120,EngineLoad,0X1,0X4,0,0,21.96
515120,InstFuelRate_custom,0X0,0X0,0,0,inf
515120,AvgFuelRate_custom,0X0,0X0,0,0,inf
515120,BoostPress_custom,0X0,0X0,0,0,-6.00
515210,CoolantTemp,0X1,0X5,146,0,106.00
515291,OilTemp,0X22,0X5822,167,0,107.00
515371,OilPress,0X22,0X586f,2512,0,9183.00
515451,FuelPress,0X1,0X23,470,0,1203301.00
515519,MAP,0X1,0Xb,96,0,96.00
515589,BaroPress,0X1,0X33,0,0,101.00
515669,RunTime,0X1,0X1f,545,0,545.00
516066,AFR,0X1,0X44,0,0,0.99
516162,MAF,0X1,0X10,514,0,1316.00
516244,RPM,0X1,0Xc,0,0,788.00
516333,EngineLoad,0X1,0X4,0,0,38.04
516333,InstFuelRate_custom,0X0,0X0,0,0,inf
516333,AvgFuelRate_custom,0X0,0X0,0,0,inf
516333,BoostPress_custom,0X0,0X0,0,0,-5.00
516422,CoolantTemp,0X1,0X5,146,0,106.00
516551,OilTemp,0X22,0X5822,167,0,107.00
516632,OilPress,0X22,0X586f,3086,0,11305.00
516712,FuelPress,0X1,0X23,528,0,1351781.00
516791,MAP,0X1,0Xb,97,0,97.00
516859,BaroPress,0X1,0X33,0,0,101.00
516934,RunTime,0X1,0X1f,546,0,546.00
517094,AFR,0X1,0X44,0,0,0.98
517174,MAF,0X1,0X10,453,0,1160.00
517249,RPM,0X1,0Xc,0,0,862.00
517318,EngineLoad,0X1,0X4,0,0,33.33
517319,InstFuelRate_custom,0X0,0X0,0,0,inf
517319,AvgFuelRate_custom,0X0,0X0,0,0,inf
517319,BoostPress_custom,0X0,0X0,0,0,-4.00
517409,CoolantTemp,0X1,0X5,146,0,106.00
517490,OilTemp,0X22,0X5822,167,0,107.00
517572,OilPress,0X22,0X586f,3045,0,11153.00
517651,FuelPress,0X1,0X23,538,0,1377381.00
517731,MAP,0X1,0Xb,97,0,97.00
517810,BaroPress,0X1,0X33,0,0,101.00
517889,RunTime,0X1,0X1f,547,0,547.00
517974,AFR,0X1,0X44,0,0,1.00
518054,MAF,0X1,0X10,556,0,1424.00
518130,RPM,0X1,0Xc,0,0,892.00
518211,EngineLoad,0X1,0X4,0,0,35.69
518211,InstFuelRate_custom,0X0,0X0,0,0,inf
518211,AvgFuelRate_custom,0X0,0X0,0,0,inf
518211,BoostPress_custom,0X0,0X0,0,0,-4.00
518303,CoolantTemp,0X1,0X5,146,0,106.00
518383,OilTemp,0X22,0X5822,167,0,107.00
518464,OilPress,0X22,0X586f,2998,0,10980.00
518544,FuelPress,0X1,0X23,522,0,1336421.00
518619,MAP,0X1,0Xb,97,0,97.00
518693,BaroPress,0X1,0X33,0,0,101.00
518775,RunTime,0X1,0X1f,548,0,548.00
518850,AFR,0X1,0X44,0,0,1.00
518929,MAF,0X1,0X10,303,0,776.00
519003,RPM,0X1,0Xc,0,0,818.50
519079,EngineLoad,0X1,0X4,0,0,34.90
519079,InstFuelRate_custom,0X0,0X0,0,0,inf
519079,AvgFuelRate_custom,0X0,0X0,0,0,inf
519079,BoostPress_custom,0X0,0X0,0,0,-4.00
519170,CoolantTemp,0X1,0X5,146,0,106.00
519249,OilTemp,0X22,0X5822,167,0,107.00
519331,OilPress,0X22,0X586f,2727,0,9978.00
519400,FuelPress,0X1,0X23,458,0,1172581.00
519470,MAP,0X1,0Xb,97,0,97.00
519549,BaroPress,0X1,0X33,0,0,101.00
519624,RunTime,0X1,0X1f,549,0,549.00
519774,AFR,0X1,0X44,0,0,0.95
519854,MAF,0X1,0X10,706,0,1808.00
519929,RPM,0X1,0Xc,0,0,896.00
520003,EngineLoad,0X1,0X4,0,0,43.14
520004,InstFuelRate_custom,0X0,0X0,0,0,inf
520004,AvgFuelRate_custom,0X0,0X0,0,0,inf
520004,BoostPress_custom,0X0,0X0,0,0,-4.00
520094,CoolantTemp,0X1,0X5,146,0,106.00
520175,OilTemp,0X22,0X5822,167,0,107.00
520255,OilPress,0X22,0X586f,3022,0,11068.00
520330,FuelPress,0X1,0X23,471,0,1205861.00
520409,MAP,0X1,0Xb,98,0,98.00
520799,BaroPress,0X1,0X33,0,0,101.00
520880,RunTime,0X1,0X1f,550,0,550.00
521194,AFR,0X1,0X44,0,0,0.99
521279,MAF,0X1,0X10,545,0,1396.00
521360,RPM,0X1,0Xc,0,0,1131.50
521429,EngineLoad,0X1,0X4,0,0,27.06
521429,InstFuelRate_custom,0X0,0X0,0,0,inf
521429,AvgFuelRate_custom,0X0,0X0,0,0,inf
521429,BoostPress_custom,0X0,0X0,0,0,-3.00
521521,CoolantTemp,0X1,0X5,146,0,106.00
521602,OilTemp,0X22,0X5822,167,0,107.00
521683,OilPress,0X22,0X586f,3056,0,11194.00
521763,FuelPress,0X1,0X23,566,0,1449061.00
521839,MAP,0X1,0Xb,97,0,97.00
521989,BaroPress,0X1,0X33,0,0,101.00
522063,RunTime,0X1,0X1f,551,0,551.00
522142,AFR,0X1,0X44,0,0,1.00
522222,MAF,0X1,0X10,278,0,712.00
522304,RPM,0X1,0Xc,0,0,1140.50
522379,EngineLoad,0X1,0X4,0,0,12.16
522379,InstFuelRate_custom,0X0,0X0,0,0,inf
522379,AvgFuelRate_custom,0X0,0X0,0,0,inf
522379,BoostPress_custom,0X0,0X0,0,0,-4.00
522466,CoolantTemp,0X1,0X5,146,0,106.00
522550,OilTemp,0X22,0X5822,167,0,107.00
522634,OilPress,0X22,0X586f,2941,0,10769.00
522709,FuelPress,0X1,0X23,472,0,1208421.00
522789,MAP,0X1,0Xb,95,0,95.00
522946,BaroPress,0X1,0X33,0,0,101.00
523029,RunTime,0X1,0X1f,552,0,552.00
523104,AFR,0X1,0X44,0,0,1.00
523184,MAF,0X1,0X10,303,0,776.00
523259,RPM,0X1,0Xc,0,0,1065.50
523339,EngineLoad,0X1,0X4,0,0,15.29
523339,InstFuelRate_custom,0X0,0X0,0,0,inf
523339,AvgFuelRate_custom,0X0,0X0,0,0,inf
523339,BoostPress_custom,0X0,0X0,0,0,-6.00
523419,CoolantTemp,0X1,0X5,146,0,106.00
523504,OilTemp,0X22,0X5822,167,0,107.00
523584,OilPress,0X22,0X586f,2737,0,10015.00
523660,FuelPress,0X1,0X23,460,0,1177701.00
523730,MAP,0X1,0Xb,96,0,96.00
524284,BaroPress,0X1,0X33,0,0,101.00
524369,RunTime,0X1,0X1f,554,0,554.00
524449,AFR,0X1,0X44,0,0,1.00
524535,MAF,0X1,0X10,326,0,835.00
524615,RPM,0X1,0Xc,0,0,1036.50
524689,EngineLoad,0X1,0X4,0,0,18.04
524689,InstFuelRate_custom,0X0,0X0,0,0,inf
524689,AvgFuelRate_custom,0X0,0X0,0,0,inf
524689,BoostPress_custom,0X0,0X0,0,0,-5.00
524769,CoolantTemp,0X1,0X5,146,0,106.00
524849,OilTemp,0X22,0X5822,167,0,107.00
524931,OilPress,0X22,0X586f,2699,0,9875.00
525021,FuelPress,0X1,0X23,458,0,1172581.00
525100,MAP,0X1,0Xb,96,0,96.00
525412,BaroPress,0X1,0X33,0,0,101.00
525490,RunTime,0X1,0X1f,555,0,555.00
525571,AFR,0X1,0X44,0,0,1.00
525650,MAF,0X1,0X10,417,0,1068.00
525719,RPM,0X1,0Xc,0,0,1201.50
525793,EngineLoad,0X1,0X4,0,0,17.25
525793,InstFuelRate_custom,0X0,0X0,0,0,inf
525793,AvgFuelRate_custom,0X0,0X0,0,0,inf
525794,BoostPress_custom,0X0,0X0,0,0,-5.00
525884,CoolantTemp,0X1,0X5,146,0,106.00
525959,OilTemp,0X22,0X5822,167,0,107.00
526040,OilPress,0X22,0X586f,2680,0,9804.00
526109,FuelPress,0X1,0X23,530,0,1356901.00
526190,MAP,0X1,0Xb,96,0,96.00
526423,BaroPress,0X1,0X33,0,0,101.00
526512,RunTime,0X1,0X1f,556,0,556.00
526663,AFR,0X1,0X44,0,0,1.00
526744,MAF,0X1,0X10,231,0,592.00
526819,RPM,0X1,0Xc,0,0,1069.50
526900,EngineLoad,0X1,0X4,0,0,13.73
526900,InstFuelRate_custom,0X0,0X0,0,0,inf
526900,AvgFuelRate_custom,0X0,0X0,0,0,inf
526900,BoostPress_custom,0X0,0X0,0,0,-5.00
526989,CoolantTemp,0X1,0X5,146,0,106.00
527065,OilTemp,0X22,0X5822,167,0,107.00
527140,OilPress,0X22,0X586f,2457,0,8980.00
527231,FuelPress,0X1,0X23,459,0,1175141.00
527310,MAP,0X1,0Xb,95,0,95.00
527389,BaroPress,0X1,0X33,0,0,101.00
527470,RunTime,0X1,0X1f,557,0,557.00
527551,AFR,0X1,0X44,0,0,1.00
527620,MAF,0X1,0X10,289,0,740.00
527700,RPM,0X1,0Xc,0,0,818.00
527779,EngineLoad,0X1,0X4,0,0,21.96
527779,InstFuelRate_custom,0X0,0X0,0,0,inf
527779,AvgFuelRate_custom,0X0,0X0,0,0,inf
527779,BoostPress_custom,0X0,0X0,0,0,-6.00
527864,CoolantTemp,0X1,0X5,146,0,106.00
527944,OilTemp,0X22,0X5822,167,0,107.00
528021,OilPress,0X22,0X586f,2285,0,8345.00
528100,FuelPress,0X1,0X23,467,0,1195621.00
528180,MAP,0X1,0Xb,96,0,96.00
528249,BaroPress,0X1,0X33,0,0,101.00
528324,RunTime,0X1,0X1f,558,0,558.00
528484,AFR,0X1,0X44,0,0,1.00
528564,MAF,0X1,0X10,262,0,671.00
528644,RPM,0X1,0Xc,0,0,808.50
528719,EngineLoad,0X1,0X4,0,0,22.75
528719,InstFuelRate_custom,0X0,0X0,0,0,inf
528719,AvgFuelRate_custom,0X0,0X0,0,0,inf
528719,BoostPress_custom,0X0,0X0,0,0,-5.00
528809,CoolantTemp,0X1,0X5,146,0,106.00
528889,OilTemp,0X22,0X5822,167,0,107.00
528974,OilPress,0X22,0X586f,3003,0,10998.00
529051,FuelPress,0X1,0X23,486,0,1244261.00
529129,MAP,0X1,0Xb,97,0,97.00
529209,BaroPress,0X1,0X33,0,0,101.00
529279,RunTime,0X1,0X1f,559,0,559.00
529354,AFR,0X1,0X44,0,0,1.00
529429,MAF,0X1,0X10,264,0,676.00
529499,RPM,0X1,0Xc,0,0,828.50
529579,EngineLoad,0X1,0X4,0,0,21.57
529579,InstFuelRate_custom,0X0,0X0,0,0,inf
529579,AvgFuelRate_custom,0X0,0X0,0,0,inf
529579,BoostPress_custom,0X0,0X0,0,0,-4.00
529664,CoolantTemp,0X1,0X5,146,0,106.00
529745,OilTemp,0X22,0X5822,167,0,107.00
529820,OilPress,0X22,0X586f,3038,0,11127.00
529889,FuelPress,0X1,0X23,492,0,1259621.00
529959,MAP,0X1,0Xb,96,0,96.00
530034,BaroPress,0X1,0X33,0,0,101.00
530110,RunTime,0X1,0X1f,559,0,559.00
530179,AFR,0X1,0X44,0,0,1.00
530259,MAF,0X1,0X10,264,0,676.00
530329,RPM,0X1,0Xc,0,0,830.00
530404,EngineLoad,0X1,0X4,0,0,21.18
530404,InstFuelRate_custom,0X0,0X0,0,0,inf
530405,AvgFuelRate_custom,0X0,0X0,0,0,inf
530405,BoostPress_custom,0X0,0X0,0,0,-5.00
530489,CoolantTemp,0X1,0X5,146,0,106.00
530575,OilTemp,0X22,0X5822,167,0,107.00
530650,OilPress,0X22,0X586f,2984,0,10928.00
530731,FuelPress,0X1,0X23,479,0,1226341.00
530809,MAP,0X1,0Xb,96,0,96.00
531061,BaroPress,0X1,0X33,0,0,101.00
531147,RunTime,0X1,0X1f,560,0,560.00
531221,AFR,0X1,0X44,0,0,1.00
531302,MAF,0X1,0X10,242,0,620.00
531382,RPM,0X1,0Xc,0,0,835.00
531461,EngineLoad,0X1,0X4,0,0,20.78
531461,InstFuelRate_custom,0X0,0X0,0,0,inf
531461,AvgFuelRate_custom,0X0,0X0,0,0,inf
531462,BoostPress_custom,0X0,0X0,0,0,-5.00
531551,CoolantTemp,0X1,0X5,146,0,106.00
531631,OilTemp,0X22,0X5822,167,0,107.00
531711,OilPress,0X22,0X586f,2938,0,10758.00
531791,FuelPress,0X1,0X23,481,0,1231461.00
531871,MAP,0X1,0Xb,97,0,97.00
531960,BaroPress,0X1,0X33,0,0,101.00
532046,RunTime,0X1,0X1f,561,0,561.00
532282,AFR,0X1,0X44,0,0,1.00
532362,MAF,0X1,0X10,262,0,671.00
532443,RPM,0X1,0Xc,0,0,823.50
532523,EngineLoad,0X1,0X4,0,0,36.08
532523,InstFuelRate_custom,0X0,0X0,0,0,inf
532523,AvgFuelRate_custom,0X0,0X0,0,0,inf
532523,BoostPress_custom,0X0,0X0,0,0,-4.00
532613,CoolantTemp,0X1,0X5,146,0,106.00
532692,OilTemp,0X22,0X5822,167,0,107.00
532773,OilPress,0X22,0X586f,3184,0,11667.00
532852,FuelPress,0X1,0X23,514,0,1315941.00
532932,MAP,0X1,0Xb,96,0,96.00
533402,BaroPress,0X1,0X33,0,0,101.00
533482,RunTime,0X1,0X1f,563,0,563.00
533551,AFR,0X1,0X44,0,0,0.98
533626,MAF,0X1,0X10,520,0,1332.00
533733,RPM,0X1,0Xc,0,0,1056.00
533812,EngineLoad,0X1,0X4,0,0,36.86
533813,InstFuelRate_custom,0X0,0X0,0,0,inf
533813,AvgFuelRate_custom,0X0,0X0,0,0,inf
533813,BoostPress_custom,0X0,0X0,0,0,-5.00
533902,CoolantTemp,0X1,0X5,146,0,106.00
533984,OilTemp,0X22,0X5822,167,0,107.00
534065,OilPress,0X22,0X586f,3257,0,11937.00
534145,FuelPress,0X1,0X23,458,0,1172581.00
534219,MAP,0X1,0Xb,99,0,99.00
534529,BaroPress,0X1,0X33,0,0,101.00
534604,RunTime,0X1,0X1f,564,0,564.00
534754,AFR,0X1,0X44,0,0,0.99
534835,MAF,0X1,0X10,817,0,2092.00
534910,RPM,0X1,0Xc,0,0,1564.00
534979,EngineLoad,0X1,0X4,0,0,14.12
534979,InstFuelRate_custom,0X0,0X0,0,0,inf
534979,AvgFuelRate_custom,0X0,0X0,0,0,inf
534979,BoostPress_custom,0X0,0X0,0,0,-2.00
535064,CoolantTemp,0X1,0X5,146,0,106.00
535140,OilTemp,0X22,0X5822,167,0,107.00
535210,OilPress,0X22,0X586f,3328,0,12199.00
535291,FuelPress,0X1,0X23,614,0,1571941.00
535370,MAP,0X1,0Xb,98,0,98.00
535520,BaroPress,0X1,0X33,0,0,101.00
535595,RunTime,0X1,0X1f,565,0,565.00
535675,AFR,0X1,0X44,0,0,1.00
535750,MAF,0X1,0X10,342,0,876.00
535835,RPM,0X1,0Xc,0,0,1559.50
535909,EngineLoad,0X1,0X4,0,0,9.80
535909,InstFuelRate_custom,0X0,0X0,0,0,inf
535909,AvgFuelRate_custom,0X0,0X0,0,0,inf
535909,BoostPress_custom,0X0,0X0,0,0,-3.00
535999,CoolantTemp,0X1,0X5,146,0,106.00
536070,OilTemp,0X22,0X5822,167,0,107.00
536145,OilPress,0X22,0X586f,2945,0,10784.00
536219,FuelPress,0X1,0X23,517,0,1323621.00
536299,MAP,0X1,0Xb,97,0,97.00
536369,BaroPress,0X1,0X33,0,0,101.00
536444,RunTime,0X1,0X1f,566,0,566.00
536925,AFR,0X1,0X44,0,0,1.00
537005,MAF,0X1,0X10,312,0,799.00
537091,RPM,0X1,0Xc,0,0,1556.00
537171,EngineLoad,0X1,0X4,0,0,9.41
537172,InstFuelRate_custom,0X0,0X0,0,0,inf
537172,AvgFuelRate_custom,0X0,0X0,0,0,inf
537172,BoostPress_custom,0X0,0X0,0,0,-4.00
537262,CoolantTemp,0X1,0X5,146,0,106.00
537345,OilTemp,0X22,0X5822,167,0,107.00
537420,OilPress,0X22,0X586f,2648,0,9686.00
537500,FuelPress,0X1,0X23,541,0,1385061.00
537615,MAP,0X1,0Xb,95,0,95.00
537766,BaroPress,0X1,0X33,0,0,101.00
537842,RunTime,0X1,0X1f,567,0,567.00
538132,AFR,0X1,0X44,0,0,1.00
538212,MAF,0X1,0X10,314,0,804.00
538292,RPM,0X1,0Xc,0,0,1563.00
538372,EngineLoad,0X1,0X4,0,0,9.02
538372,InstFuelRate_custom,0X0,0X0,0,0,inf
538372,AvgFuelRate_custom,0X0,0X0,0,0,inf
538372,BoostPress_custom,0X0,0X0,0,0,-6.00
538463,CoolantTemp,0X1,0X5,146,0,106.00
538541,OilTemp,0X22,0X5822,167,0,107.00
538623,OilPress,0X22,0X586f,2738,0,10019.00
538702,FuelPress,0X1,0X23,485,0,1241701.00
538791,MAP,0X1,0Xb,96,0,96.00
538859,BaroPress,0X1,0X33,0,0,101.00
538934,RunTime,0X1,0X1f,568,0,568.00
539175,AFR,0X1,0X44,0,0,1.00
539249,MAF,0X1,0X10,248,0,635.00
539324,RPM,0X1,0Xc,0,0,1420.50
539405,EngineLoad,0X1,0X4,0,0,9.02
539405,InstFuelRate_custom,0X0,0X0,0,0,inf
539405,AvgFuelRate_custom,0X0,0X0,0,0,inf
539405,BoostPress_custom,0X0,0X0,0,0,-5.00
539489,CoolantTemp,0X1,0X5,146,0,106.00
539560,OilTemp,0X22,0X5822,167,0,107.00
539635,OilPress,0X22,0X586f,2821,0,10325.00
539712,FuelPress,0X1,0X23,478,0,1223781.00
539791,MAP,0X1,0Xb,95,0,95.00
539871,BaroPress,0X1,0X33,0,0,101.00
539953,RunTime,0X1,0X1f,569,0,569.00
540030,AFR,0X1,0X44,0,0,1.00
540099,MAF,0X1,0X10,267,0,684.00
540174,RPM,0X1,0Xc,0,0,1198.50
540249,EngineLoad,0X1,0X4,0,0,10.59
540249,InstFuelRate_custom,0X0,0X0,0,0,inf
540249,AvgFuelRate_custom,0X0,0X0,0,0,inf
540249,BoostPress_custom,0X0,0X0,0,0,-6.00
541614,CoolantTemp,0X1,0X5,145,0,105.00
541695,OilTemp,0X22,0X5822,167,0,107.00
541770,OilPress,0X22,0X586f,3008,0,11016.00
541850,FuelPress,0X1,0X23,470,0,1203301.00
541925,MAP,0X1,0Xb,95,0,95.00
542233,BaroPress,0X1,0X33,0,0,101.00
542314,RunTime,0X1,0X1f,572,0,572.00
542555,AFR,0X1,0X44,0,0,1.00
542630,MAF,0X1,0X10,259,0,664.00
542705,RPM,0X1,0Xc,0,0,822.00
542784,EngineLoad,0X1,0X4,0,0,20.78
542785,InstFuelRate_custom,0X0,0X0,0,0,inf
542785,AvgFuelRate_custom,0X0,0X0,0,0,inf
542785,BoostPress_custom,0X0,0X0,0,0,-6.00
542869,CoolantTemp,0X1,0X5,145,0,105.00
542940,OilTemp,0X22,0X5822,167,0,107.00
543010,OilPress,0X22,0X586f,2858,0,10462.00
543090,FuelPress,0X1,0X23,476,0,1218661.00
543169,MAP,0X1,0Xb,96,0,96.00
543399,BaroPress,0X1,0X33,0,0,101.00
543474,RunTime,0X1,0X1f,573,0,573.00
543630,AFR,0X1,0X44,0,0,1.00
543704,MAF,0X1,0X10,289,0,740.00
543786,RPM,0X1,0Xc,0,0,830.00
543861,EngineLoad,0X1,0X4,0,0,21.57
543861,InstFuelRate_custom,0X0,0X0,0,0,inf
543861,AvgFuelRate_custom,0X0,0X0,0,0,inf
543861,BoostPress_custom,0X0,0X0,0,0,-5.00
543951,CoolantTemp,0X1,0X5,145,0,105.00
544033,OilTemp,0X22,0X5822,167,0,107.00
544115,OilPress,0X22,0X586f,2920,0,10691.00
544189,FuelPress,0X1,0X23,479,0,1226341.00
544268,MAP,0X1,0Xb,96,0,96.00
544339,BaroPress,0X1,0X33,0,0,101.00
544414,RunTime,0X1,0X1f,574,0,574.00
544755,AFR,0X1,0X44,0,0,1.00
544834,MAF,0X1,0X10,264,0,676.00
544920,RPM,0X1,0Xc,0,0,838.00
544995,EngineLoad,0X1,0X4,0,0,21.57
544995,InstFuelRate_custom,0X0,0X0,0,0,inf
544995,AvgFuelRate_custom,0X0,0X0,0,0,inf
544995,BoostPress_custom,0X0,0X0,0,0,-5.00
545079,CoolantTemp,0X1,0X5,145,0,105.00
545150,OilTemp,0X22,0X5822,167,0,107.00
545226,OilPress,0X22,0X586f,2937,0,10754.00
545300,FuelPress,0X1,0X23,472,0,1208421.00
545381,MAP,0X1,0Xb,96,0,96.00
545529,BaroPress,0X1,0X33,0,0,101.00
545604,RunTime,0X1,0X1f,575,0,575.00
545684,AFR,0X1,0X44,0,0,1.00
545760,MAF,0X1,0X10,273,0,699.00
545835,RPM,0X1,0Xc,0,0,833.00
545920,EngineLoad,0X1,0X4,0,0,21.18
545921,InstFuelRate_custom,0X0,0X0,0,0,inf
545921,AvgFuelRate_custom,0X0,0X0,0,0,inf
545921,BoostPress_custom,0X0,0X0,0,0,-5.00
546000,CoolantTemp,0X1,0X5,145,0,105.00
546070,OilTemp,0X22,0X5822,167,0,107.00
546146,OilPress,0X22,0X586f,2922,0,10699.00
546220,FuelPress,0X1,0X23,475,0,1216101.00
546289,MAP,0X1,0Xb,96,0,96.00
546831,BaroPress,0X1,0X33,0,0,101.00
546911,RunTime,0X1,0X1f,576,0,576.00
547220,AFR,0X1,0X44,0,0,1.00
547301,MAF,0X1,0X10,284,0,728.00
547370,RPM,0X1,0Xc,0,0,828.00
547450,EngineLoad,0X1,0X4,0,0,22.35
547451,InstFuelRate_custom,0X0,0X0,0,0,inf
547451,AvgFuelRate_custom,0X0,0X0,0,0,inf
547451,BoostPress_custom,0X0,0X0,0,0,-5.00
547529,CoolantTemp,0X1,0X5,145,0,105.00
547622,OilTemp,0X22,0X5822,167,0,107.00
547702,OilPress,0X22,0X586f,2906,0,10640.00
547771,FuelPress,0X1,0X23,486,0,1244261.00
547851,MAP,0X1,0Xb,96,0,96.00
548154,BaroPress,0X1,0X33,0,0,101.00
548235,RunTime,0X1,0X1f,578,0,578.00
548390,AFR,0X1,0X44,0,0,1.00
548466,MAF,0X1,0X10,287,0,735.00
548541,RPM,0X1,0Xc,0,0,829.00
548610,EngineLoad,0X1,0X4,0,0,22.35
548610,InstFuelRate_custom,0X0,0X0,0,0,inf
548610,AvgFuelRate_custom,0X0,0X0,0,0,inf
